Wall time,Step,Value
1643504659.8228233,50000,1.2895203828811646
1643504847.8026733,100000,1.1299827098846436
1643505032.2084394,150000,1.239092469215393
1643505214.8186576,200000,1.2080419063568115
1643505397.7301643,250000,1.2041884660720825
1643505583.344043,300000,1.3639576435089111
1643505767.6669216,350000,1.163265347480774
1643505948.7661746,400000,1.2773851156234741
1643506130.7702444,450000,1.340463399887085
1643506319.3805923,500000,1.2732049226760864
1643506504.9283261,550000,1.2673611640930176
1643506689.689606,600000,1.364937424659729
1643506875.4974146,650000,1.1550523042678833
1643507064.5689514,700000,1.5046381950378418
1643507247.4603336,750000,1.3637993335723877
1643507427.1729066,800000,1.3709677457809448
1643507616.1026602,850000,1.2796460390090942
1643507803.807171,900000,1.4345453977584839
1643507993.8192828,950000,1.210801362991333
1643508178.6131458,1000000,1.169284462928772
1643508369.0190256,1050000,1.4878504276275635
1643508555.0129654,1100000,1.402877688407898
1643508734.313031,1150000,1.5442560911178589
1643508921.3192804,1200000,1.5393258333206177
1643509105.8203351,1250000,1.5194084644317627
1643509292.2170646,1300000,1.3042705059051514
1643509480.610077,1350000,1.2638145685195923
1643509663.7176228,1400000,1.3699634075164795
1643509850.0302544,1450000,1.2508710622787476
1643510034.7738168,1500000,1.414678931236267
1643510213.7183275,1550000,1.319419264793396
1643510399.4009938,1600000,1.4438306093215942
1643510585.1558032,1650000,1.3083778619766235
1643510766.5271676,1700000,1.5278810262680054
1643510950.2183793,1750000,1.4403669834136963
1643511138.8058882,1800000,1.3098591566085815
1643511324.669481,1850000,1.3598552942276
1643511505.6982818,1900000,1.5598527193069458
1643511694.7404475,1950000,1.4316940307617188
1643511878.6942894,2000000,1.2955752611160278
1643512067.8699803,2050000,1.3687050342559814
1643512261.106072,2100000,1.4530386924743652
1643512448.768453,2150000,1.4072726964950562
1643512633.885651,2200000,1.3942651748657227
1643512819.1773684,2250000,1.4358047246932983
1643512998.5090597,2300000,1.4405204057693481
1643513188.6065888,2350000,1.4517303705215454
1643513372.3094158,2400000,1.4727954864501953
1643513560.1841016,2450000,1.5906542539596558
1643513749.0637426,2500000,1.5883458852767944
1643513937.0304193,2550000,1.5746269226074219
1643514122.1828508,2600000,1.5111939907073975
1643514310.9477723,2650000,1.365280270576477
1643514492.1445656,2700000,1.3670885562896729
1643514687.369991,2750000,1.4103511571884155
1643514874.5436883,2800000,1.5177570581436157
1643515061.675301,2850000,1.3790613412857056
1643515254.5190668,2900000,1.3743219375610352
1643515441.1625435,2950000,1.3877551555633545
1643515628.6766539,3000000,1.5543071031570435
1643515809.5650048,3050000,1.4151291847229004
1643515991.9906766,3100000,1.5594795942306519
1643516178.5340877,3150000,1.5018450021743774
1643516368.4210927,3200000,1.7238094806671143
1643516559.5662787,3250000,1.4981684684753418
1643516745.0650806,3300000,1.6323809623718262
1643516936.84111,3350000,1.5782688856124878
1643517124.74135,3400000,1.581005573272705
1643517304.7986376,3450000,1.4660550355911255
1643517492.1410282,3500000,1.6741995811462402
1643517680.6799908,3550000,1.6615679264068604
1643517869.4265702,3600000,1.8712871074676514
1643518059.5574455,3650000,1.5833333730697632
1643518247.2580392,3700000,1.665399193763733
1643518433.1491482,3750000,1.728515625
1643518619.0104034,3800000,1.6841084957122803
1643518808.9336295,3850000,1.695481300354004
1643518995.0155025,3900000,1.5689655542373657
1643519183.4947941,3950000,1.7013752460479736
1643519371.2666533,4000000,1.683397650718689
1643519561.355484,4050000,1.614661693572998
1643519752.2161689,4100000,1.4731978178024292
1643519939.111105,4150000,1.5027726888656616
1643520120.3771338,4200000,1.5841209888458252
1643520309.1331286,4250000,1.7716535329818726
1643520501.6675532,4300000,1.5093984603881836
1643520688.4013195,4350000,1.618595838546753
1643520877.234688,4400000,1.4971750974655151
1643521067.748994,4450000,1.6802325248718262
1643521257.680838,4500000,1.4613970518112183
1643521437.1174994,4550000,1.64503812789917
1643521627.289876,4600000,1.6381323337554932
