Wall time,Step,Value
1643389297.599566,50000,1.4131897687911987
1643389446.7280383,100000,1.4306666851043701
1643389598.3361325,150000,1.4382314682006836
1643389753.3721817,200000,1.3414305448532104
1643389910.6992366,250000,1.6598639488220215
1643390067.387794,300000,1.2611939907073975
1643390217.5841877,350000,1.239951252937317
1643390365.8683228,400000,1.2871664762496948
1643390513.385088,450000,1.3894472122192383
1643390662.9164813,500000,1.3831658363342285
1643390810.8463538,550000,1.3300371170043945
1643390958.7533891,600000,1.3246269226074219
1643391108.2855728,650000,1.4282017946243286
1643391257.8186977,700000,1.4811320304870605
1643391405.6594036,750000,1.4492939710617065
1643391552.4905074,800000,1.4986807107925415
1643391700.729327,850000,1.563135027885437
1643391844.636435,900000,1.3844765424728394
1643391995.358982,950000,1.4906302690505981
1643392144.1218638,1000000,1.3496731519699097
1643392295.0620372,1050000,1.4577465057373047
1643392440.6466448,1100000,1.3350000381469727
1643392583.040732,1150000,1.5244122743606567
1643392728.9936612,1200000,1.7200000286102295
1643392876.2873309,1250000,1.5935251712799072
1643393022.3918073,1300000,1.8413002490997314
1643393173.113137,1350000,1.6839187145233154
1643393318.8947659,1400000,1.6666666269302368
1643393466.7170258,1450000,1.6921675205230713
1643393608.9203665,1500000,1.6393442153930664
1643393750.437121,1550000,1.4870911836624146
1643393897.6343877,1600000,1.5597147941589355
1643394046.5450215,1650000,1.6442477703094482
1643394193.063259,1700000,1.8424124717712402
1643394338.571965,1750000,1.7836134433746338
1643394484.2090626,1800000,1.722330093383789
1643394638.738453,1850000,1.663082480430603
1643394778.846794,1900000,1.4162348508834839
1643394923.0603137,1950000,1.4839857816696167
1643395073.7199018,2000000,1.5591766834259033
1643395221.5588381,2050000,1.6834532022476196
1643395367.8960812,2100000,1.580071210861206
1643395516.0633032,2150000,1.6402877569198608
1643395664.7481925,2200000,1.6921675205230713
1643395815.0170364,2250000,1.7080291509628296
1643395957.059738,2300000,1.778777003288269
1643396103.4986892,2350000,1.5763888359069824
1643396254.3263524,2400000,1.8691588640213013
1643396403.0884771,2450000,1.860194206237793
1643396556.2668886,2500000,1.6739130020141602
1643396704.8056762,2550000,1.954990267753601
1643396850.7096448,2600000,1.7706767320632935
1643396993.8144329,2650000,1.8550186157226562
1643397140.6478338,2700000,2.1359026432037354
1643397282.576572,2750000,2.204301118850708
1643397428.6201017,2800000,1.9973821640014648
1643397573.412279,2850000,2.0930850505828857
1643397716.0589356,2900000,1.9354004859924316
1643397867.8983493,2950000,1.8668341636657715
1643398016.7460382,3000000,1.877500057220459
1643398153.9246192,3050000,2.1037232875823975
1643398297.234608,3100000,1.8410255908966064
1643398442.2625875,3150000,2.358255386352539
1643398586.8764513,3200000,2.3370370864868164
1643398730.5453377,3250000,2.365384578704834
1643398876.6034224,3300000,2.0789473056793213
1643399020.408462,3350000,1.8721591234207153
1643399159.6902878,3400000,2.0241692066192627
1643399305.6293445,3450000,1.8757396936416626
1643399453.0706997,3500000,2.008875846862793
1643399602.8778925,3550000,2.255384683609009
1643399747.593409,3600000,1.964601755142212
1643399894.4840674,3650000,2.1189024448394775
1643400046.2060218,3700000,1.965116262435913
1643400191.3251147,3750000,1.9584664106369019
1643400332.8837016,3800000,1.9398280382156372
1643400480.095024,3850000,2.450331211090088
1643400627.7181287,3900000,2.2167181968688965
1643400771.795095,3950000,2.4440560340881348
1643400916.9869258,4000000,2.120155096054077
1643401064.387093,4050000,2.109589099884033
1643401209.8166893,4100000,2.2523961067199707
1643401349.9439738,4150000,2.221498489379883
1643401498.2649379,4200000,2.059523820877075
1643401648.0555418,4250000,2.1231231689453125
1643401798.8503256,4300000,1.878612756729126
1643401942.9439318,4350000,1.9484848976135254
1643402085.8882546,4400000,1.7556818723678589
1643402231.586703,4450000,2.5901639461517334
1643402375.4954498,4500000,2.0
1643402520.1278286,4550000,2.2730159759521484
1643402663.6823523,4600000,1.94674551486969
1643402811.8928125,4650000,1.9969788789749146
1643402960.2055655,4700000,2.0716612339019775
1643403109.4767306,4750000,1.8508771657943726
1643403256.0013263,4800000,2.0267062187194824
1643403404.0650642,4850000,2.0300300121307373
1643403549.6123536,4900000,1.8075802326202393
1643403688.2668657,4950000,2.037572145462036
1643403833.586933,5000000,2.473856210708618
1643403981.6073773,5050000,2.174454927444458
1643404128.9545116,5100000,1.7960339784622192
1643404275.1515057,5150000,1.7692307233810425
1643404424.1354866,5200000,1.8647887706756592
1643404573.0061636,5250000,2.1656441688537598
1643404713.0659149,5300000,2.366241931915283
1643404860.5214992,5350000,1.8911174535751343
1643405005.6174934,5400000,2.2634921073913574
1643405147.8930109,5450000,1.895652174949646
1643405300.033539,5500000,2.209876537322998
1643405447.3210459,5550000,2.237499952316284
1643405595.1593812,5600000,1.5508021116256714
1643405733.4560196,5650000,1.8644578456878662
1643405875.9681673,5700000,1.7097700834274292
1643406023.61133,5750000,2.3798701763153076
1643406168.6222916,5800000,1.9423631429672241
1643406314.3905344,5850000,2.092024564743042
1643406463.2136607,5900000,2.1162078380584717
1643406607.7032113,5950000,1.985119104385376
1643406757.1485445,6000000,2.3301281929016113
1643406903.100543,6050000,2.1524391174316406
1643407051.3019664,6100000,1.8813056945800781
1643407196.7295887,6150000,2.2402596473693848
1643407346.963418,6200000,1.9495549201965332
1643407493.3294234,6250000,1.8792134523391724
1643407637.0810955,6300000,1.9208210706710815
1643407778.806299,6350000,2.25632905960083
1643407919.5158331,6400000,2.03812313079834
1643408064.5652962,6450000,1.9221901893615723
1643408210.9123785,6500000,1.8515405654907227
1643408356.7696233,6550000,1.8965517282485962
1643408498.350692,6600000,2.008955240249634
1643408645.6545618,6650000,1.9827089309692383
1643408792.5210268,6700000,1.9940476417541504
1643408934.4861035,6750000,2.121875047683716
1643409072.3744957,6800000,2.065868377685547
1643409222.0034025,6850000,1.9418604373931885
1643409372.773646,6900000,1.9502923488616943
1643409518.8095613,6950000,2.293750047683716
1643409670.9958217,7000000,2.2134146690368652
1643409819.4072819,7050000,2.039755344390869
1643409971.623921,7100000,2.0776398181915283
1643410119.1075466,7150000,2.1610941886901855
1643410272.4956095,7200000,1.9970148801803589
1643410428.4995358,7250000,2.1265432834625244
1643410576.2658997,7300000,2.3171520233154297
1643410729.7994585,7350000,2.1141140460968018
1643410876.3105924,7400000,1.9941520690917969
1643411024.3650725,7450000,2.1207430362701416
1643411170.0964592,7500000,1.9849849939346313
1643411309.0085297,7550000,1.859195351600647
1643411454.093412,7600000,1.9198813438415527
1643411600.3681974,7650000,2.2752294540405273
1643411747.043839,7700000,2.203883409500122
1643411898.483726,7750000,2.1956522464752197
1643412048.1880991,7800000,2.2755417823791504
