Wall time,Step,Value
1643259008.6108556,50000,3.2723004817962646
1643259167.820295,100000,4.043879985809326
1643259329.0146,150000,3.772639751434326
1643259491.523393,200000,3.409574508666992
1643259649.3539324,250000,3.1963696479797363
1643259808.5161903,300000,3.366438388824463
1643259971.7811072,350000,3.522045850753784
1643260125.4468317,400000,3.138157844543457
1643260285.372455,450000,3.3385417461395264
1643260446.5001347,500000,3.4885361194610596
1643260604.8215613,550000,3.386986255645752
1643260765.5507982,600000,3.1338841915130615
1643260927.2269425,650000,3.1167192459106445
1643261086.488609,700000,3.395721912384033
1643261246.184719,750000,3.425266981124878
1643261400.6058161,800000,3.6293578147888184
1643261562.447235,850000,3.436960220336914
1643261725.1949387,900000,3.6079137325286865
1643261886.096717,950000,3.3082077503204346
1643262047.478835,1000000,3.7103824615478516
1643262204.8362947,1050000,3.533928632736206
1643262363.648219,1100000,3.5833332538604736
1643262515.408153,1150000,3.557142972946167
1643262674.5174487,1200000,3.516014337539673
1643262832.8121912,1250000,3.3088736534118652
1643262993.1815774,1300000,3.6612021923065186
1643263151.640966,1350000,3.574955940246582
1643263308.7695217,1400000,3.3923611640930176
1643263469.0581307,1450000,3.811918020248413
1643263622.2383316,1500000,3.5827465057373047
1643263768.5912666,1550000,3.2429285049438477
1643263921.2321796,1600000,3.628828763961792
1643264072.4585195,1650000,3.598930597305298
1643264227.6516473,1700000,3.5374999046325684
1643264386.2244737,1750000,3.7277677059173584
1643264538.868327,1800000,3.8609023094177246
1643264692.527076,1850000,3.93282151222229
1643264841.3601239,1900000,3.61307430267334
1643264993.7982707,1950000,3.7892792224884033
1643265148.1161807,2000000,3.8662900924682617
1643265297.9295518,2050000,3.7789855003356934
1643265447.083998,2100000,4.112871170043945
1643265595.8455706,2150000,3.525519847869873
1643265750.1319504,2200000,4.545630931854248
1643265904.1223843,2250000,3.882899522781372
1643266046.1605408,2300000,4.024482250213623
1643266194.809106,2350000,4.166340351104736
1643266349.1548321,2400000,3.9718573093414307
1643266497.5659635,2450000,3.6672630310058594
1643266649.7133071,2500000,3.788632392883301
1643266799.244166,2550000,3.6749117374420166
1643266953.1814451,2600000,4.0515265464782715
1643267101.7171087,2650000,3.862708806991577
1643267246.3398209,2700000,3.6576087474823
1643267397.012138,2750000,3.8793418407440186
1643267546.043942,2800000,3.854243516921997
1643267699.8493707,2850000,3.6149826049804688
1643267847.925007,2900000,3.90423583984375
1643267998.6078684,2950000,4.059160232543945
1643268151.3717766,3000000,3.745098114013672
1643268298.8849099,3050000,3.921818256378174
1643268449.324407,3100000,4.211045265197754
1643268596.552503,3150000,3.7962265014648438
1643268749.5242736,3200000,4.425490379333496
1643268901.5373876,3250000,3.5146520137786865
1643269052.9041903,3300000,4.3007378578186035
1643269206.089482,3350000,4.150870323181152
1643269353.7684863,3400000,3.851919651031494
1643269500.23844,3450000,3.7264654636383057
1643269647.7285314,3500000,4.120388507843018
1643269798.191008,3550000,3.55226469039917
1643269951.044735,3600000,4.111968994140625
1643270104.7236018,3650000,4.121212005615234
1643270258.072329,3700000,3.6783831119537354
1643270406.2417355,3750000,3.748633861541748
1643270553.3420382,3800000,3.5618555545806885
1643270705.6009762,3850000,3.7185840606689453
1643270859.6496315,3900000,4.0300750732421875
1643271015.9691095,3950000,3.6190476417541504
1643271169.732155,4000000,3.587521553039551
1643271324.3299181,4050000,3.6090750694274902
1643271476.2678638,4100000,3.405723810195923
1643271632.5931573,4150000,3.7211368083953857
1643271779.443466,4200000,4.226120948791504
1643271930.6489892,4250000,3.354304552078247
1643272084.1450999,4300000,3.35144305229187
1643272233.8716109,4350000,3.7791740894317627
1643272388.4028537,4400000,3.764918565750122
1643272545.854913,4450000,3.389632225036621
1643272697.4031904,4500000,3.738515853881836
1643272847.0164244,4550000,3.6267361640930176
1643273004.1524951,4600000,3.895683526992798
1643273155.807667,4650000,3.147798776626587
1643273310.1837611,4700000,3.747330904006958
1643273463.1828706,4750000,3.57560133934021
