Wall time,Step,Value
1643320151.071852,50000,1.8453987836837769
1643320325.3793688,100000,1.6502346992492676
1643320494.7024305,150000,1.9285714626312256
1643320665.296119,200000,1.8019559383392334
1643320829.1949854,250000,1.926616907119751
1643320997.2610607,300000,1.9019370079040527
1643321170.768277,350000,1.8345410823822021
1643321337.2559786,400000,1.9514925479888916
1643321512.422458,450000,1.910302996635437
1643321687.4107668,500000,1.8476420640945435
1643321855.2037334,550000,2.0329113006591797
1643322025.6353216,600000,1.8277108669281006
1643322194.6598103,650000,2.0933852195739746
1643322370.0107796,700000,2.1020407676696777
1643322547.706149,750000,2.0329113006591797
1643322716.8131661,800000,1.9318463802337646
1643322893.1622658,850000,2.1099612712860107
1643323067.6678357,900000,2.019230842590332
1643323239.6443093,950000,2.0150187015533447
1643323409.3508484,1000000,2.0127551555633545
1643323584.54931,1050000,1.8069130182266235
1643323760.651593,1100000,1.8062200546264648
1643323928.7504022,1150000,1.9422110319137573
1643324099.4456885,1200000,1.9937106370925903
1643324277.2066529,1250000,1.8688725233078003
1643324444.745954,1300000,1.7971360683441162
1643324619.714374,1350000,1.9258809089660645
1643324799.528322,1400000,1.807460904121399
1643324966.8327446,1450000,2.0658915042877197
1643325144.2917974,1500000,1.9761006832122803
1643325315.1576607,1550000,1.9300874471664429
1643325484.364525,1600000,1.9532020092010498
1643325655.629832,1650000,1.9187500476837158
1643325832.2272158,1700000,1.943750023841858
1643326009.5400822,1750000,2.0315656661987305
1643326185.1402447,1800000,2.1184210777282715
1643326361.4238799,1850000,1.8965086936950684
1643326539.5096672,1900000,1.8353807926177979
1643326709.3242059,1950000,2.0838708877563477
1643326881.4375145,2000000,1.8567931652069092
1643327054.8683357,2050000,1.9949045181274414
1643327227.2286248,2100000,1.7731091976165771
1643327397.9935095,2150000,1.8831658363342285
1643327580.791711,2200000,1.80440092086792
1643327754.1244771,2250000,1.8808618783950806
1643327924.1171606,2300000,1.9632911682128906
1643328092.8819153,2350000,2.0144166946411133
1643328269.4880052,2400000,1.927756667137146
1643328444.5877542,2450000,1.8169533014297485
1643328615.4632268,2500000,1.875
1643328789.7639058,2550000,1.9729729890823364
1643328964.5982587,2600000,2.073394536972046
1643329143.2725024,2650000,1.9590269327163696
1643329312.716504,2700000,2.085413932800293
1643329487.91009,2750000,2.058746814727783
1643329660.2496514,2800000,2.188933849334717
1643329835.817082,2850000,1.8929470777511597
1643330011.3025162,2900000,1.941176414489746
1643330187.6992016,2950000,2.0167958736419678
1643330362.6109257,3000000,2.0039215087890625
1643330536.5105612,3050000,2.045691967010498
1643330707.0555964,3100000,2.0434210300445557
