Wall time,Step,Value
1643259008.6113818,50000,-24.242094039916992
1643259167.8208327,100000,-15.634729385375977
1643259329.0025108,150000,-4.999318599700928
1643259491.510613,200000,-6.323229789733887
1643259649.3544445,250000,-5.7746477127075195
1643259808.5167136,300000,-5.533316135406494
1643259971.7816026,350000,-4.1969404220581055
1643260125.447335,400000,-6.46618127822876
1643260285.3730373,450000,-3.953043222427368
1643260446.500654,500000,-2.601060152053833
1643260604.82206,550000,-1.7151145935058594
1643260765.5513096,600000,-4.846789836883545
1643260927.227451,650000,-3.965346336364746
1643261086.4891386,700000,-4.219932556152344
1643261246.1851707,750000,-4.864799976348877
1643261400.606321,800000,-3.4324259757995605
1643261562.434401,850000,-1.1771886348724365
1643261725.1825874,900000,-0.9892646670341492
1643261886.0970979,950000,-3.5721850395202637
1643262047.4793305,1000000,0.4767179787158966
1643262204.836809,1050000,-2.389460563659668
1643262363.635382,1100000,-1.6287286281585693
1643262515.4086652,1150000,-1.7153079509735107
1643262674.5179653,1200000,-1.2425036430358887
1643262832.8032475,1250000,-3.1812713146209717
1643262993.168298,1300000,-0.16761688888072968
1643263151.6415062,1350000,-1.076525092124939
1643263308.7574027,1400000,-2.9146926403045654
1643263469.0586407,1450000,0.01908924989402294
1643263622.228523,1500000,-3.3687407970428467
1643263768.5787852,1550000,-2.1132733821868896
1643263921.2205899,1600000,-0.6101313233375549
1643264072.4465609,1650000,0.31975024938583374
1643264227.6521628,1700000,-0.8455857634544373
1643264386.2126863,1750000,0.8800244331359863
1643264538.856005,1800000,-0.27980777621269226
1643264692.514278,1850000,0.3011353015899658
1643264841.3486838,1900000,-0.2754876911640167
1643264993.7858512,1950000,0.37802162766456604
1643265148.1037571,2000000,0.08064167201519012
1643265297.9169545,2050000,2.2801785469055176
1643265447.0845046,2100000,2.6785976886749268
1643265595.8331478,2150000,0.5752661228179932
1643265750.1324532,2200000,7.685176372528076
1643265904.1228852,2250000,2.8030896186828613
1643266046.1610703,2300000,3.538743019104004
1643266194.809606,2350000,5.065356731414795
1643266349.1553779,2400000,4.087730407714844
1643266497.5538235,2450000,3.052290439605713
1643266649.7138166,2500000,1.8341225385665894
1643266799.232455,2550000,3.197035074234009
1643266953.1705856,2600000,5.586230278015137
1643267101.705443,2650000,4.484218597412109
1643267246.340323,2700000,1.720103144645691
1643267397.0126512,2750000,1.4076173305511475
1643267546.0444381,2800000,3.7426533699035645
1643267699.8498755,2850000,2.240812063217163
1643267847.913441,2900000,3.578296422958374
1643267998.6083708,2950000,5.064100742340088
1643268151.3603084,3000000,4.220870494842529
1643268298.8855476,3050000,5.249095439910889
1643268449.3125937,3100000,9.399788856506348
1643268596.5530782,3150000,3.7383928298950195
1643268749.5247965,3200000,8.942127227783203
1643268901.5257857,3250000,0.729354739189148
1643269052.9047012,3300000,6.8361921310424805
1643269206.0779831,3350000,6.402616500854492
1643269353.7690268,3400000,2.219386577606201
1643269500.2268324,3450000,1.6785123348236084
1643269647.7167883,3500000,6.084697723388672
1643269798.191516,3550000,0.8757190704345703
1643269951.032606,3600000,7.121451377868652
1643270104.7241051,3650000,5.031900405883789
1643270258.072842,3700000,2.3401172161102295
1643270406.2288785,3750000,0.47038760781288147
1643270553.3425481,3800000,1.607470154762268
1643270705.5889971,3850000,2.333660840988159
1643270859.6385133,3900000,2.7946574687957764
1643271015.9572322,3950000,2.191927194595337
1643271169.732683,4000000,1.1001615524291992
1643271324.33042,4050000,1.8458003997802734
1643271476.2562494,4100000,0.9275518655776978
1643271632.5811117,4150000,3.540548801422119
1643271779.4439597,4200000,7.472034454345703
1643271930.649488,4250000,-1.8521608114242554
1643272084.1456103,4300000,-0.06703849136829376
1643272233.872107,4350000,3.9929661750793457
1643272388.390415,4400000,0.6369568109512329
1643272545.8554187,4450000,-0.39309170842170715
1643272697.4036918,4500000,0.768889307975769
1643272847.0169523,4550000,2.315441846847534
1643273004.153023,4600000,3.366664171218872
1643273155.8081748,4650000,0.24624241888523102
1643273310.1727512,4700000,2.783679723739624
1643273463.183374,4750000,1.3606928586959839
1643273617.2949462,4800000,3.264068603515625
1643273769.930913,4850000,6.836787700653076
1643273924.6327293,4900000,1.3424582481384277
1643274071.8790236,4950000,4.248675346374512
1643274222.7334542,5000000,2.442108392715454
1643274377.9303982,5050000,4.116776466369629
1643274533.562669,5100000,0.5687195062637329
1643274680.5135672,5150000,5.86686897277832
1643274832.0973454,5200000,7.747498989105225
1643274981.4174843,5250000,6.522170066833496
1643275127.8505175,5300000,3.244133949279785
1643275277.5079226,5350000,8.014225006103516
1643275425.5942774,5400000,3.588259696960449
1643275579.3233006,5450000,-0.38907644152641296
1643275731.8708005,5500000,3.8382320404052734
1643275881.1036513,5550000,6.61851692199707
1643276027.3533142,5600000,6.534334182739258
1643276175.4607422,5650000,6.482180118560791
1643276324.5664113,5700000,2.187873601913452
1643276478.421064,5750000,4.4346208572387695
1643276630.6636777,5800000,5.3929595947265625
1643276784.9902008,5850000,2.8344624042510986
1643276937.2723072,5900000,4.327903747558594
1643277090.9130828,5950000,6.62950325012207
1643277244.1101916,6000000,7.9389967918396
1643277396.989052,6050000,5.641953945159912
1643277541.9035702,6100000,5.749372959136963
1643277695.0724385,6150000,3.799422264099121
1643277847.1784918,6200000,6.193722724914551
1643277999.0536327,6250000,5.95413064956665
1643278156.099414,6300000,2.0917019844055176
1643278309.055477,6350000,6.285444259643555
1643278456.2975652,6400000,9.094558715820312
1643278606.393463,6450000,3.577911138534546
1643278764.7985446,6500000,3.6186070442199707
1643278913.2172844,6550000,5.445828437805176
1643279068.385119,6600000,7.122502326965332
1643279217.4324882,6650000,6.917172431945801
1643279373.0140326,6700000,7.70072078704834
1643279526.1690075,6750000,4.401991844177246
1643279679.0285852,6800000,7.72784423828125
1643279826.235609,6850000,7.1702680587768555
1643279981.6930208,6900000,5.012710094451904
1643280141.869583,6950000,2.3397374153137207
1643280293.864227,7000000,4.049121379852295
1643280446.394662,7050000,2.273376226425171
1643280600.2953057,7100000,7.068288803100586
1643280753.5840793,7150000,4.881712436676025
1643280901.5896544,7200000,4.497996807098389
1643281056.7118871,7250000,5.054308891296387
1643281208.450215,7300000,8.709949493408203
1643281364.6275573,7350000,3.187361717224121
1643281515.990985,7400000,3.4186487197875977
1643281668.275771,7450000,1.7887613773345947
1643281821.0260186,7500000,4.766010761260986
1643281975.462534,7550000,10.243443489074707
1643282122.3369367,7600000,3.910305976867676
1643282272.4342132,7650000,3.090111017227173
1643282426.4023497,7700000,2.725231409072876
1643282576.8940802,7750000,0.6971345543861389
1643282728.0005376,7800000,2.812906265258789
1643282877.839203,7850000,5.950826168060303
1643283026.7511413,7900000,6.536266803741455
1643283171.0437407,7950000,5.814646244049072
1643283323.7691247,8000000,2.3534398078918457
1643283476.7823691,8050000,3.093656301498413
1643283632.3929677,8100000,3.74664568901062
1643283785.518941,8150000,8.457134246826172
1643283941.038172,8200000,5.0105156898498535
1643284096.8536081,8250000,11.886903762817383
1643284250.529919,8300000,7.713993072509766
1643284400.9388247,8350000,11.969388961791992
1643284555.6266959,8400000,7.031125068664551
1643284708.6291103,8450000,4.660772800445557
1643284866.7244687,8500000,5.4825239181518555
1643285021.85632,8550000,6.241279125213623
1643285175.6024947,8600000,5.860062122344971
1643285328.0318866,8650000,5.718771934509277
1643285472.9637525,8700000,7.537852764129639
1643285621.9701638,8750000,4.55998420715332
1643285771.479263,8800000,4.747141361236572
1643285920.7253451,8850000,2.258765697479248
1643286076.7494607,8900000,8.205845832824707
1643286228.8233988,8950000,4.86557149887085
1643286383.7612953,9000000,4.903184413909912
1643286541.7016075,9050000,9.538591384887695
1643286692.830864,9100000,10.698013305664062
1643286848.030852,9150000,6.028097152709961
1643287003.5280414,9200000,9.524080276489258
1643287161.293122,9250000,3.0938124656677246
1643287311.3496873,9300000,7.839074611663818
1643287462.7166963,9350000,7.255713939666748
1643287620.4715436,9400000,8.955301284790039
1643287772.4848466,9450000,4.336716175079346
1643287923.6133935,9500000,4.598296642303467
1643288078.8911326,9550000,3.693892002105713
1643288234.2564023,9600000,3.4360315799713135
1643288389.1603456,9650000,4.107807636260986
1643288539.3794713,9700000,6.81251335144043
1643288694.5002027,9750000,-0.039791859686374664
1643288848.2822528,9800000,6.6365485191345215
1643288997.6991205,9850000,4.133184909820557
1643289150.0677228,9900000,2.8230137825012207
1643289300.6539826,9950000,1.4491848945617676
1643289457.7603562,10000000,0.15791670978069305
1643289608.9098794,10050000,7.0899529457092285
1643289763.6357148,10100000,1.2191888093948364
1643289915.7471342,10150000,2.0695548057556152
1643290066.2168632,10200000,3.9596328735351562
1643290219.4391606,10250000,2.419320583343506
1643290371.9417183,10300000,2.659095048904419
1643290525.380341,10350000,5.750608444213867
1643290679.3946617,10400000,3.96882963180542
1643290834.0135496,10450000,2.6761999130249023
1643290986.9073298,10500000,4.813440799713135
1643291140.657107,10550000,5.981758117675781
1643291288.8580582,10600000,4.086529731750488
1643291443.3736093,10650000,3.183046579360962
1643291602.3721526,10700000,3.3546626567840576
1643291758.3436234,10750000,3.99056339263916
1643291910.8964188,10800000,6.286405086517334
1643292066.1446455,10850000,3.21700382232666
1643292218.1695025,10900000,5.72182559967041
1643292373.7576966,10950000,-0.2975643277168274
1643292525.1850219,11000000,4.498832702636719
1643292680.1213045,11050000,7.179454803466797
1643292832.2106616,11100000,0.12739473581314087
1643292987.0291634,11150000,5.5642290115356445
1643293141.6921136,11200000,0.9790523052215576
1643293294.0932956,11250000,3.8296327590942383
1643293446.5066996,11300000,2.2838988304138184
1643293594.3962069,11350000,5.647164821624756
1643293749.5338092,11400000,5.460165500640869
1643293903.7498038,11450000,2.025156021118164
1643294060.845953,11500000,3.8523640632629395
1643294211.5055997,11550000,2.1209561824798584
1643294360.6154356,11600000,6.21509313583374
1643294515.1507692,11650000,4.1230292320251465
1643294674.10531,11700000,1.6301116943359375
1643294818.1426046,11750000,7.622243881225586
